"url_name","id","item_name"
"rime_rounds","54a74454e779892d5e515661","Rime Rounds"
"vulkar_wraith","58d8f22a11efe42a5e5231ff","Vulkar Wraith"
"ayatan_piv_sculpture","57e91e65c76eb74c087f4930","Ayatan Piv Sculpture"
"negation_swarm","58f0ee99aa4b70452a173071","Negation Swarm"
"blunderbuss","54a74454e779892d5e515686","Blunderbuss"
"sybaris_prime_barrel","592dd262011e88f094afec85","Sybaris Prime Barrel"
"centaur_aegis","5783bf45d9b6753790c89e94","Centaur Aegis"
"cephalon_suda_augment_mod","5800c6c9c021d9dc0a9f8915","Cephalon Suda Augment Mod"
"banshee_prime_chassis","58b57068eb26db5c3119210c","Banshee Prime Chassis"
"chilling_grasp","54a74454e779892d5e5155bf","Chilling Grasp"
"wukong_prime_chassis","5d21ce45f4604c012d1e0c0f","Wukong Prime Chassis"
"blazing_steel","54a74455e779892d5e515692","Blazing Steel"
"fired_up","54a74455e779892d5e51569b","Fired Up"
"shattering_storm","54a74455e779892d5e5156ac","Shattering Storm"
"sense_danger","57b4e5486f6b2fda8ea6caa4","Sense Danger"
"bullet_dance","57b86950315399578ef1a6bd","Bullet Dance"
"twin_vipers_wraith_blueprint","57bc948ae506eb45ea25144c","Twin Vipers Wraith Blueprint"
"split_chamber","54a74455e779892d5e5156be","Split Chamber"
"north_wind","54a74455e779892d5e5156d1","North Wind"
"shotgun_scavenger","54a74455e779892d5e5156d3","Shotgun Scavenger"
"synoid_gammacor","54aae283e779897f276a5768","Synoid Gammacor"
"helios_prime_set","58b57068eb26db5c31192114","Helios Prime Set"
"rakta_ballistica","54aae2a0e7798911533cb007","Rakta Ballistica"
"hydroid_prime_neuroptics","59a48b625cd9938cfede7039","Hydroid Prime Neuroptics"
"greedy_pull","54a74454e779892d5e5155c5","Greedy Pull"
"silva_and_aegis_prime_set","592dd262011e88f094afec8b","Silva & Aegis Prime Set"
"sanctuary","54a74454e779892d5e5155d7","Sanctuary"
"tether_grenades","5870156c937cde2c9d378ac1","Tether Grenades"
"aviator","54a74454e779892d5e5155fa","Aviator"
"swooping_falcon","59eb9b0952f90ed715e14144","Swooping Falcon"
"constitution","54a74455e779892d5e5156a8","Constitution"
"smite_infusion","54a74455e779892d5e5156aa","Smite Infusion"
"kavasa_prime_kubrow_collar_set","56783f24cbfa8f0432dd89a0","Kavasa Prime Kubrow Collar Set"
"latron_prime_set","56783f24cbfa8f0432dd89a1","Latron Prime Set"
"lex_prime_set","56783f24cbfa8f0432dd89a2","Lex Prime Set"
"odonata_prime_set","56783f24cbfa8f0432dd89a7","Odonata Prime Set"
"gun_glide","567af35fcbfa8f05d076a4d8","Gun Glide"
"rime_vault","567af35fcbfa8f05d076a4ed","Rime Vault"
"vanquished_prey","567af35fcbfa8f05d076a501","Vanquished Prey"
"voltaic_lance","567af35fcbfa8f05d076a503","Voltaic Lance"
"deft_tempo","567af35fcbfa8f05d076a506","Deft Tempo"
"double_tap","567af35fcbfa8f05d076a508","Double Tap"
"final_act","567af35fcbfa8f05d076a50a","Final Act"
"final_tap","567af35fcbfa8f05d076a50b","Final Tap"
"hydraulic_chamber","567af35fcbfa8f05d076a514","Hydraulic Chamber"
"hydraulic_gauge","567af35fcbfa8f05d076a515","Hydraulic Gauge"
"loose_hatch","567af35fcbfa8f05d076a519","Loose Hatch"
"narrow_barrel","56a7b2ae1133f656cb085d95","Narrow Barrel"
"strun_wraith_barrel","56aba2f38d6d183da42403bf","Strun Wraith Barrel"
"eidolon_zenurik_lens","5a9ed835b2b6a80133127c2d","Eidolon Zenurik Lens"
"destreza_prime_handle","5b2985e3eb069f04ea65b0fd","Destreza Prime Handle"
"enhanced_durability","54a74455e779892d5e5156c4","Enhanced Durability"
"speed_holster","54a74455e779892d5e5156d4","Speed Holster"
"arcane_strike","551085e4e7798972c7353fb0","Arcane Strike"
"sinister_reach","55a46912e77989020f0a68d9","Sinister Reach"
"vectis_prime_set","56783f24cbfa8f0432dd89b1","Vectis Prime Set"
"carving_mantis","59e3afcd115f1d887cfd7ac8","Carving Mantis"
"primed_pack_leader","5cdedd22fc2db20e0d0c5543","Primed Pack Leader"
"arcane_nullifier","56153e78b66f83706f01716f","Arcane Nullifier"
"rhino_prime_set","56783f24cbfa8f0432dd89ab","Rhino Prime Set"
"sicarus_prime_set","56783f24cbfa8f0432dd89ad","Sicarus Prime Set"
"grinloked","567af35fcbfa8f05d076a50f","Grinloked"
"arcane_victory","55a46ad5e77989029d9706ee","Arcane Victory"
"hastened_steps","567af35fcbfa8f05d076a510","Hastened Steps"
"lie_in_wait","567af35fcbfa8f05d076a4dc","Lie In Wait"
"boltor_prime_receiver","54a73e65e779893a797fff30","Boltor Prime Receiver"
"boltor_prime_stock","54a73e65e779893a797fff31","Boltor Prime Stock"
"night_stalker","567af35fcbfa8f05d076a4e2","Night Stalker"
"synoid_heliocor","57dbdc525e334907aa8edb57","Synoid Heliocor"
"elytron_systems","57dbdc745e334907aa8edb5f","Elytron Systems"
"steel_meridian_augment_mod","5800c6c9c021d9dc0a9f8914","Steel Meridian Augment Mod"
"shadow_harvest","5800c901c021d9dc0a9f891a","Shadow Harvest"
"argent_scourge","5800c901c021d9dc0a9f891c","Argent Scourge"
"tigris_prime_barrel","57bc9c84e506eb45ea251457","Tigris Prime Barrel"
"eject_magazine","567af35fcbfa8f05d076a4d3","Eject Magazine"
"plan_b","567af35fcbfa8f05d076a51f","Plan B"
"burning_wasp","54a74455e779892d5e5156ee","Burning Wasp"
"sharpened_bullets","56a7b2801133f656cb085d8c","Sharpened Bullets"
"ripper_rounds","567af35fcbfa8f05d076a4ee","Ripper Rounds"
"soma_prime_receiver","54a73e65e779893a797fff63","Soma Prime Receiver"
"reaping_spiral","54a74455e779892d5e5156f0","Reaping Spiral"
"soma_prime_stock","54a73e65e779893a797fff64","Soma Prime Stock"
"sharpened_blade","567af35fcbfa8f05d076a4f3","Sharpened Blade"
"strafing_slide","567af35fcbfa8f05d076a4fa","Strafing Slide"
"scimitar_set","57222f1092cc365777a61c0d","Scimitar Set"
"surplus_diverters","567af35fcbfa8f05d076a4fb","Surplus Diverters"
"cataclysmic_continuum","5615432cb66f8371035bfa33","Cataclysmic Continuum"
"braton_prime_set","56783f24cbfa8f0432dd8993","Braton Prime Set"
"relentless_assault","567af35fcbfa8f05d076a4ec","Relentless Assault"
"silva_and_aegis_prime_hilt","592dd262011e88f094afec89","Silva & Aegis Prime Hilt"
"calculated_spring","567af35fcbfa8f05d076a4cd","Calculated Spring"
"comet_rounds","567af35fcbfa8f05d076a4cf","Comet Rounds"
"hydroid_prime_chassis","59a48b625cd9938cfede703a","Hydroid Prime Chassis"
"aklex_prime_blueprint","588bc3bcc353473a172364f2","Aklex Prime Blueprint"
"aklex_prime_set","588c7a51c353473a172364f4","Aklex Prime Set"
"ballistica_prime_blueprint","59a5c2565cd9938cfede703d","Ballistica Prime Blueprint"
"tranquil_cleave","54a74454e779892d5e5155c4","Tranquil Cleave"
"link_health","54a74454e779892d5e515601","Link Health"
"pack_leader","54a74454e779892d5e515602","Pack Leader"
"soul_survivor","54a74454e779892d5e515604","Soul Survivor"
"thumper","54a74454e779892d5e515607","Thumper"
"rush","54a74455e779892d5e5156a6","Rush"
"infected_clip","54a74455e779892d5e5156a9","Infected Clip"
"cleanse_infested","54a74455e779892d5e5156af","Cleanse Infested"
"blaze","54a74455e779892d5e5156b1","Blaze"
"vacuum","54a74455e779892d5e5156c8","Vacuum"
"energy_generator","5bc24accb919f2010f7d579b","Energy Generator"
"scarlet_hurricane","5be5f5a03ffcc7038857f108","Scarlet Hurricane"
"vicious_approach","5be5f5a13ffcc7038857f110","Vicious Approach"
"frost_jaw","5be5f5a23ffcc7038857f117","Frost Jaw"
"shock_collar","5be5f5a23ffcc7038857f11d","Shock Collar"
"thrash_landing","5be701133ffcc703e462c706","Thrash Landing"
"motus_impact","5ce7fd88d23a3b00908c4213","Motus Impact"
"aero_vantage","5ce7fd88d23a3b00908c4214","Aero Vantage"
"motus_setup","5ce7fd88d23a3b00908c4215","Motus Setup"
"gale_kick","5ce7fd88d23a3b00908c4216","Gale Kick"
"motus_signal","5ce7fd89d23a3b00908c4217","Motus Signal"
"deck_12_scene","5cf6390ff77f1401f37b3514","Deck 12 Scene"
"ninkondi_prime_blueprint","5d21ce42f4604c012d1e0c0c","Ninkondi Prime Blueprint"
"zhuge_prime_barrel","5d21ce43f4604c012d1e0c0d","Zhuge Prime Barrel"
"ninkondi_prime_handle","5d21ce45f4604c012d1e0c10","Ninkondi Prime Handle"
"ninkondi_prime_set","5d21ce45f4604c012d1e0c11","Ninkondi Prime Set"
"wukong_prime_set","5d21ce48f4604c012d1e0c18","Wukong Prime Set"
"scindo_prime_handle","54a73e65e779893a797fff5d","Scindo Prime Handle"
"vile_precision","54a74454e779892d5e5155f6","Vile Precision"
"parallax_scope","54a74454e779892d5e5155f8","Parallax Scope"
"vitality","54a74454e779892d5e5155fe","Vitality"
"sniper_scavenger","54a74454e779892d5e515609","Sniper Scavenger"
"sunika_kubrow_imprint","5ba9f2044567de01415f638d","Sunika Kubrow Imprint"
"adarza_kavat_imprint","5ba9f2054567de01415f6391","Adarza Kavat Imprint"
"rubico_prime_barrel","5baa8bbf4567de01ac283493","Rubico Prime Barrel"
"stormbringer","54a74455e779892d5e5156e2","Stormbringer"
"arcane_eruption","551085b5e7798972a3b857aa","Arcane Eruption"
"arcane_vespa_nyx_helmet","54aaf28ee7798969777a27a9","Arcane Vespa Helmet"
"escape_velocity","5526aec0e779896af941825a","Escape Velocity"
"expel_infested","54a74454e779892d5e5155a4","Expel Infested"
"gas_city_cloud_vista_scene","5d322d0f74bdad027da4d06f","Gas City Cloud Vista Scene"
"combustion_rounds","54a74454e779892d5e5155c7","Combustion Rounds"
"sniper_ammo_mutation","54a74454e779892d5e5155c9","Sniper Ammo Mutation"
"loki_prime_blueprint","54a73e65e779893a797fff7c","Loki Prime Blueprint"
"seeking_force","54a74454e779892d5e51558f","Seeking Force"
"target_cracker","54a74454e779892d5e515595","Target Cracker"
"fleeting_expertise","54a74454e779892d5e515598","Fleeting Expertise"
"critical_delay","54a74454e779892d5e51559e","Critical Delay"
"provoked","54a74455e779892d5e5156b4","Provoked"
"spoiled_strike","54a74455e779892d5e5156b6","Spoiled Strike"
"incendiary_coat","54a74455e779892d5e5156bc","Incendiary Coat"
"arcane_coil_mag_helmet","54aaf2dfe779891cc44486b8","Arcane Coil Helmet"
"augur_accord","59dfeb6c115f1d887cfd7abf","Augur Accord"
"breach_loader","554d3f0ce779894445a848f6","Breach Loader"
"dual_kamas_prime_blueprint","561536d5b66f836f889b79bb","Dual Kamas Prime Blueprint"
"gaias_tragedy","561537e3b66f836f9fb6b4e8","Gaia's Tragedy"
"latron_prime_barrel","54a73e65e779893a797fff49","Latron Prime Barrel"
"karak_wraith_barrel","5667568bf9001cd2824a6829","Karak Wraith Barrel"
"zenurik_lens","5667576ddb7c7a568a8d45c1","Zenurik Lens"
"agility_drift","566759c8db7c7a568a8d45c4","Agility Drift"
"bite","54a74454e779892d5e5155dd","Bite"
"afterburn","5526aec1e779896af9418262","Afterburn"
"rising_storm","5526aec1e779896af9418264","Rising Storm"
"ember_prime_set","56783f24cbfa8f0432dd899a","Ember Prime Set"
"redirection","54a74454e779892d5e5155e0","Redirection"
"fang_prime_set","56783f24cbfa8f0432dd899b","Fang Prime Set"
"chilling_globe","5526aec1e779896af9418265","Chilling Globe"
"mag_prime_set","56783f24cbfa8f0432dd89a4","Mag Prime Set"
"exothermic","5526aec1e779896af9418266","Exothermic"
"nekros_prime_neuroptics","57bc9a40e506eb45ea251453","Nekros Prime Neuroptics"
"eagle_eye","54a74455e779892d5e5156cc","Eagle Eye"
"shield_overload","554d3c0ce7798942793d7e8a","Shield Overload"
"arc_coil","5615432bb66f8371035bfa25","Arc Coil"
"chaos_sphere","5615432bb66f8371035bfa26","Chaos Sphere"
"hysterical_fixation","5615432bb66f8371035bfa27","Hysterical Fixation"
"defiled_reckoning","5615432bb66f8371035bfa2b","Defiled Reckoning"
"crash_shot","567af35fcbfa8f05d076a4d1","Crash Shot"
"ammo_case","59e203ce115f1d887cfd7ac6","Ammo Case"
"euphona_prime_set","58b57068eb26db5c31192113","Euphona Prime Set"
"blade_of_truth","54a74454e779892d5e515645","Blade Of Truth"
"focus_energy","54a74454e779892d5e515654","Focus Energy"
"hawk_eye","54a74454e779892d5e51565c","Hawk Eye"
"low_current_leap","567af35fcbfa8f05d076a4de","No Current Leap"
"boar_prime_blueprint","54a73e65e779893a797fff2b","Boar Prime Blueprint"
"oberon_prime_set","592dd262011e88f094afec81","Oberon Prime Set"
"centaur_blade","5783bf41d9b6753790c89e93","Centaur Blade"
"sweeping_serration","54a74454e779892d5e51567d","Sweeping Serration"
"agkuza_blade","5783bf59d9b6753790c89e98","Agkuza Blade"
"link_shields","54a74454e779892d5e51565f","Link Shields"
"tiberon_prime_blueprint","5ab167b7b2b6a80475780fab","Tiberon Prime Blueprint"
"prisma_dual_cleavers","55a469a4e7798902410538b1","Prisma Dual Cleavers"
"directed_convergence","567af35fcbfa8f05d076a507","Directed Convergence"
"saryn_prime_blueprint","56c3bbd55d2f0202da32e93b","Saryn Prime Blueprint"
"primed_heavy_trauma","54c686c9e7798913d9e63fff","Primed Heavy Trauma"
"arcane_awakening","551085a6e77989729ab10a35","Arcane Awakening"
"gamma_beacon","598b06b4ab6b61be6fec0fb3","Gamma Beacon"
"arcane_ultimatum","566751b75dcbc186f0536bd5","Arcane Ultimatum"
"dera_vandal_blueprint","56675641f9001cd2824a6824","Dera Vandal Blueprint"
"prisma_obex","590e255197a0add8e9d5da4b","Prisma Obex"
"bo_prime_set","56783f24cbfa8f0432dd8990","Bo Prime Set"
"boar_prime_set","56783f24cbfa8f0432dd8991","Boar Prime Set"
"ballistica_prime_receiver","59a5cd4d5cd9938cfede7046","Ballistica Prime Receiver"
"boltor_prime_set","56783f24cbfa8f0432dd8992","Boltor Prime Set"
"strun_wraith_stock","56aba30b8d6d183da42403c1","Strun Wraith Stock"
"strun_wraith_set","56aba3108d6d183da42403c2","Strun Wraith Set"
"kogake_prime_set","5a311f84c2c9e90dfff475f0","Kogake Prime Set"
"kogake_prime_gauntlet","5a311f85c2c9e90dfff475f6","Kogake Prime Gauntlet"
"zephyr_prime_blueprint","5ab1570db2b6a8044d5137c2","Zephyr Prime Blueprint"
"lato_vandal_set","5adf8729931bcf00574adc0f","Lato Vandal Set"
"lato_vandal_blueprint","5adf8729931bcf00574adc11","Lato Vandal Blueprint"
"lato_vandal_barrel","5adf872a931bcf00574adc13","Lato Vandal Barrel"
"braton_vandal_set","5adf872a931bcf00574adc15","Braton Vandal Set"
"grineer_settlement_artillery_scene","5afdd5bc1a862a05ad817cf0","Grineer Settlement Artillery Scene"
"kuva_fortress_crevice_scene","5afdd5bc1a862a05ad817cf1","Kuva Fortress Crevice Scene"
"grineer_sealab_centrifuge_scene","5afdd5bc1a862a05ad817cf2","Grineer Sealab Centrifuge Scene"
"corpus_ship_freight_scene","5afdd5bc1a862a05ad817cf3","Artillery Battery Scene"
"lua_balcony_scene","5afdd5bd1a862a05ad817cf4","Lua Balcony Scene"
"reawaken","5b00231bac0f7e006fd6f7b3","Reawaken"
"valkyr_prime_neuroptics","58358a062c2ada0047b386f7","Valkyr Prime Neuroptics"
"centaur_handle","5783bf4ad9b6753790c89e95","Centaur Handle"
"augur_message","59dfeb6c115f1d887cfd7ac0","Augur Message"
"true_punishment","54a74455e779892d5e51568f","True Punishment"
"entropy_detonation","5911f11d97a0add8e9d5da50","Entropy Detonation"
"rending_crane","54a74454e779892d5e5155c0","Rending Crane"
"air_recon","567af35fcbfa8f05d076a4c8","Air Recon"
"venka_prime_blueprint","58358e192c2ada00655a4ef4","Venka Prime Blueprint"
"euphona_prime_blueprint","58b57068eb26db5c31192112","Euphona Prime Blueprint"
"onorix_handle","5783bf4ed9b6753790c89e96","Onorix Handle"
"point_blank","54a74454e779892d5e5155c1","Point Blank"
"reflection","54a74455e779892d5e5156c1","Reflection"
"stinging_thorn","59e23a55115f1d887cfd7ac7","Stinging Thorn"
"shotgun_amp","57c05949d0d9ef638234e4ac","Shotgun Amp"
"magus_anomaly","5c1bda1314a8e4006b1dad81","Magus Anomaly"
"dual_kamas_prime_handle","561536e4b66f836f8e15eb18","Dual Kamas Prime Handle"
"virtuos_surge","5c1bda1414a8e4006b1dad83","Virtuos Surge"
"marked_target","5c1bda1414a8e4006b1dad84","Marked Target"
"empowered_blades","57c05949d0d9ef638234e4ad","Empowered Blades"
"kavasa_prime_buckle","56153730b66f836f9488bcce","Kavasa Prime Buckle"
"strain_eruption","5c1bda1514a8e4006b1dad86","Strain Eruption"
"stand_united","57c05949d0d9ef638234e4ae","Stand United"
"kavasa_prime_band","56153734b66f836f976f5501","Kavasa Prime Band"
"kuva_throne_scene","5bd05ace3ffcc700eb7cfcfa","Kuva Throne Scene"
"sanctuary_conduit_scene","5bd05ad03ffcc700eb7cfcfe","Sanctuary Conduit Scene"
"venom_teeth","5be5f5a03ffcc7038857f105","Venom Teeth"
"rising_steel","5be5f5a13ffcc7038857f10e","Rising Steel"
"piercing_fury","5be5f5a23ffcc7038857f122","Piercing Fury"
"star_amarast","5be5f5a43ffcc7038857f12b","Star Amarast"
"venerdo_hoverdrive","5be7010f3ffcc703e462c6ff","Venerdo Hoverdrive"
"trail_blazer","5be701103ffcc703e462c700","Trail Blazer"
"scan_matter","5be701103ffcc703e462c701","Scan Matter"
"kinetic_friction","5be701103ffcc703e462c702","Kinetic Friction"
"scan_lifeforms","5be701113ffcc703e462c703","Scan Aquatic Lifeforms"
"air_time","5be701133ffcc703e462c707","Air Time"
"rail_guards","5be701153ffcc703e462c70a","Rail Guards"
"assault_mode","5be701153ffcc703e462c70b","Assault Mode"
"mag_locks","5be701153ffcc703e462c70c","Mag Locks"
"inertia_dampeners","5be701153ffcc703e462c70d","Inertia Dampeners"
"akvasto_prime_set","5bebf1713ffcc704caf38cf4","Akvasto Prime Set"
"perpetual_agony","554d3af4e77989420d3de2a4","Perpetual Agony"
"armored_agility","55a4692be77989021897043b","Armored Agility"
"body_count","56a7b2531133f656cb085d86","Body Count"
"arcane_deflection","55a46c43e77989032fa38f11","Arcane Deflection"
"weeping_wounds","56a7b2581133f656cb085d87","Weeping Wounds"
"akbronco_prime_link","54a73e65e779893a797fff23","Akbronco Prime Link"
"vermillion_storm","55c15393e779895d5e78e215","Vermillion Storm"
"maiming_strike","56a7b25f1133f656cb085d88","Maiming Strike"
"investigator","54a74455e779892d5e515691","Investigator"
"firewalker","55c153b7e779895d77556bb1","Firewalker"
"hydraulic_crosshairs","56a7b2661133f656cb085d89","Hydraulic Crosshairs"
"toxic_flight","55c153cce779895d862007bf","Toxic Flight"
"laser_sight","56a7b27a1133f656cb085d8b","Laser Sight"
"smite_infested","54a74455e779892d5e515693","Smite Infested"
"venom_dose","54a74454e779892d5e5155eb","Venom Dose"
"rending_turn","55c153dae779895d91dff3bb","Rending Turn"
"seismic_wave","55c15430e779895dc0c17945","Seismic Wave"
"dakra_prime_handle","54a73e65e779893a797fff3f","Dakra Prime Handle"
"expel_grineer","54a74455e779892d5e515696","Expel Grineer"
"soma_prime_barrel","54a73e65e779893a797fff61","Soma Prime Barrel"
"mag_prime_neuroptics","54a73e65e779893a797fff6e","Mag Prime Neuroptics"
"primed_fast_hands","54c6869ae7798913ca68c3dd","Primed Fast Hands"
"furax_wraith_set","59e91860f25be4e10d365720","Furax Wraith Set"
"dead_eye","54a74454e779892d5e5155b2","Dead Eye"
"melee_riven_mod_(veiled)","595567c18e34b5ed3cb3d9b9","Melee Riven Mod"
"corrosive_projection","54a74454e779892d5e5155d0","Corrosive Projection"
"pistol_riven_mod_(veiled)","58701655937cde2c9d378ac3","Pistol Riven Mod"
"heavy_trauma","54a74454e779892d5e5155d2","Heavy Trauma"
"exodia_valor","5a0475086c4655012038ddc0","Exodia Valor"
"charged_chamber","54a74455e779892d5e5156f2","Charged Chamber"
"tidal_impunity","54e0c9eee7798903744178ad","Tidal Impunity"
"piercing_caliber","5526aec0e779896af941825c","Piercing Caliber"
"arcane_backdraft_ember_helmet","54aaf312e779893b99bd67bd","Arcane Backdraft Helmet"
"adhesive_blast","55c15448e779895dccdabe9c","Adhesive Blast"
"kinetic_collision","554d3f0ce779894445a848fa","Kinetic Collision"
"thundermiter_(miter)","56dac5b85cc639de0a45c529","Thundermiter"
"finishing_touch","54a74454e779892d5e515606","Finishing Touch"
"static_alacrity_(staticor)","56dac5bc5cc639de0a45c52a","Static Alacrity"
"ash_prime_chassis","559daaa7e779897b35d626c6","Ash Prime Chassis"
"tigris_prime_blueprint","57bc9c84e506eb45ea251459","Tigris Prime Blueprint"
"emergent_aftermath","56dac5c05cc639de0a45c52b","Emergent Aftermath"
"fortitude","54a74454e779892d5e51560a","Fortitude"
"ash_prime_systems","559daaafe779897b399db0fd","Ash Prime Systems"
"mag_prime_systems","54a73e65e779893a797fff7b","Mag Prime Systems"
"prisma_grakata","55a46992e77989023be347fe","Prisma Grakata"
"mobilize","55c153afe779895d6f802d7a","Mobilize"
"vectis_prime_receiver","559daaefe779897b5a2d3551","Vectis Prime Receiver"
"automatic_trigger","54a74454e779892d5e5155aa","Automatic Trigger"
"armored_recovery","5754a31be701ef5844257dab","Armored Recovery"
"vaykor_sydon","57dbdc525e334907aa8edb55","Vaykor Sydon"
"slip_magazine","54a74454e779892d5e5155b1","Slip Magazine"
"homing_fang","54a74454e779892d5e515613","Homing Fang"
"arcane_grace","55a46a58e77989027c23b89c","Arcane Grace"
"maul","54a74454e779892d5e515614","Maul"
"enhanced_vitality","5758ae0842ba8659dde2f571","Enhanced Vitality"
"bo_prime_ornament","54a73e65e779893a797fff29","Bo Prime Ornament"
"dera_vandal_receiver","56675652f9001cd2824a6826","Dera Vandal Receiver"
"ankyros_prime_set","56783f24cbfa8f0432dd898e","Ankyros Prime Set"
"vile_acceleration","54a74454e779892d5e5155db","Vile Acceleration"
"barrel_diffusion","54a74454e779892d5e51560e","Barrel Diffusion"
"whirlwind","54a74454e779892d5e51563a","Whirlwind"
"antitoxin","54a74454e779892d5e51563b","Antitoxin"
"disruptor","54a74454e779892d5e51563c","Disruptor"
"heavy_caliber","54a74454e779892d5e51563d","Heavy Caliber"
"piercing_hit","54a74454e779892d5e51563e","Piercing Hit"
"continuity","54a74454e779892d5e515642","Continuity"
"tainted_clip","54a74454e779892d5e51564e","Tainted Clip"
"shock_trooper","54a74454e779892d5e515658","Shock Trooper"
"flow","54a74455e779892d5e51568e","Flow"
"critical_deceleration","54a74455e779892d5e515698","Critical Deceleration"
"wyrm_prime_carapace","54ca4330e779891a286a5428","Wyrm Prime Carapace"
"healing_flame","54e0c9eee7798903744178ae","Healing Flame"
"atlantis_vulcan","56153836b66f836fa7d42c8c","Atlantis Vulcan"
"prisma_tetra","56153f21b66f83707a67c0b4","Prisma Tetra"
"sonic_fracture","5615432bb66f8371035bfa2a","Sonic Fracture"
"paris_prime_set","56783f24cbfa8f0432dd89a9","Paris Prime Set"
"trinity_prime_set","56783f24cbfa8f0432dd89af","Trinity Prime Set"
"vigilante_armaments","59dfeb63115f1d887cfd7aba","Vigilante Armaments"
"sybaris_prime_blueprint","592dd262011e88f094afec82","Sybaris Prime Blueprint"
"beguiling_lantern","58f0ee99aa4b70452a173072","Beguiling Lantern"
"ballistica_prime_set","59a5c2565cd9938cfede703e","Ballistica Prime Set"
"virtuos_fury","5a04750a6c4655012038ddc6","Virtuos Fury"
"virtuos_null","5a04750a6c4655012038ddc7","Virtuos Null"
"virtuos_tempo","5a04750b6c4655012038ddc8","Virtuos Tempo"
"exodia_force","5a04750b6c4655012038ddc9","Exodia Force"
"virtuos_ghost","5a04750e6c4655012038ddd0","Virtuos Ghost"
"chromatic_blade","59385f6716efa3a742b15f60","Chromatic Blade"
"expel_corrupted","595567c18e34b5ed3cb3d9bb","Expel Corrupted"
"gladiator_aegis","59dfeb5c115f1d887cfd7ab3","Gladiator Aegis"
"neutralizing_justice","5911f11d97a0add8e9d5da4d","Neutralizing Justice"
"radiant_zodian","5be5f5a23ffcc7038857f123","Radiant Zodian"
"biting_piranha","5be5f5a43ffcc7038857f12f","Biting Piranha"
"wukong_prime_blueprint","5d21ce46f4604c012d1e0c12","Wukong Prime Blueprint"
"wukong_prime_systems","5d21ce46f4604c012d1e0c13","Wukong Prime Systems"
"zhuge_prime_string","5d21ce47f4604c012d1e0c14","Zhuge Prime String"
"gilded_truth","54a74454e779892d5e515664","Gilded Truth"
"link_armor","54a74454e779892d5e51566b","Link Armor"
"sure_footed","54a74455e779892d5e5156d6","Sure Footed"
"bleeding_willow","54a74454e779892d5e51566c","Bleeding Willow"
"undying_will","54a74454e779892d5e51566d","Undying Will"
"iron_phoenix","54a74455e779892d5e5156dd","Iron Phoenix"
"pointed_wind","54a74454e779892d5e51566e","Pointed Wind"
"stabilizer","54a74455e779892d5e5156de","Stabilizer"
"rifle_scavenger","54a74454e779892d5e51566f","Rifle Scavenger"
"quickening","54a74455e779892d5e5156df","Quickening"
"rubedo_lined_barrel","54a74454e779892d5e515670","Rubedo-lined Barrel"
"sundering_strike","54a74455e779892d5e5156e0","Sundering Strike"
"negate","5b00231bac0f7e006fd6f7b4","Negate"
"peculiar_growth","5b00231cac0f7e006fd6f7b5","Peculiar Growth"
"destreza_prime_blade","5b2985e0eb069f04ea65b0d8","Destreza Prime Blade"
"mecha_empowered","5be4b0a53ffcc703294e76b3","Mecha Empowered"
"mecha_pulse","5be4b0a53ffcc703294e76b7","Mecha Pulse"
"mafic_rain","5be5f59e3ffcc7038857f0f9","Mafic Rain"
"crashing_timber","5be5f59f3ffcc7038857f0fe","Crashing Timber"
"tainted_hydra","5be5f5a03ffcc7038857f106","Tainted Hydra"
"lashing_coil","5be5f5a13ffcc7038857f10b","Lashing Coil"
"regen","54a74454e779892d5e51561f","Regen"
"aklex_prime_link","588c7923c353473a172364f3","Aklex Prime Link"
"speed_trigger","54a74454e779892d5e515625","Speed Trigger"
"augur_secrets","59dfeb6c115f1d887cfd7ac3","Augur Secrets"
"cressas_garrison_scene","58e6407ada6e257f670cf06c","Cressa's Garrison Scene"
"arbiters_tribunal_scene","58e6407ada6e257f670cf06a","Arbiter's Tribunal Scene"
"grineer_forest_industry_scene","59ecb664195d2301ee11c929","Grineer Forest Industry Scene"
"banshee_prime_systems","58b57068eb26db5c3119210d","Banshee Prime Systems"
"arrow_mutation","54a74454e779892d5e515636","Arrow Mutation"
"hydroid_prime_blueprint","59a48b625cd9938cfede7038","Hydroid Prime Blueprint"
"hastened_deflection","5754a300e701ef5844257da6","Hastened Deflection"
"infectious_injection","5c4050e32cc6ce023b79c0f1","Infectious Injection"
"wise_razor","5c8694862cc6ce0bbc095d9d","Wise Razor"
"equinox_prime_systems","5ca28670fc2db2035eae05a0","Equinox Prime Systems"
"arch_gun_riven_mod_(veiled)","5cc4816afc2db2099c1804cd","Archgun Riven Mod"
"paris_prime_blueprint","54a73e65e779893a797fff55","Paris Prime Blueprint"
"resonating_quake","5754a307e701ef5844257da7","Resonating Quake"
"flailing_branch","54a74454e779892d5e515675","Flailing Branch"
"frostbite","54a74454e779892d5e5155ac","Frostbite"
"gas_city_central_drop_scene","5d322d1174bdad027da4d096","Gas City Central Drop Scene"
"lua_unairu_lens","5d6ea67e7ea27b05d929cc04","Lua Unairu Lens"
"shepherd","5d8765dd7ea27b08950c13b6","Shepherd"
"orokin_tower_extraction_scene","5bebf1713ffcc704caf38cf5","Orokin Tower Extraction Scene"
"deadly_efficiency","5c1bda1814a8e4006b1dad8a","Deadly Efficiency"
